主站点号,电压等级,间隔名称,设备名称,设备大类,信息分类,告警分级,量测类型,动作量词,信号类型,是否上光字牌,主站端描述（合并信息填母点描述）,厂站端描述
1375,110kV,110kV115备用线,115合智一体B,二次设备,异常,,,PSCBDB复归/告警,二次设备异常告警,是,115合智一体B检修不一致,115合智一体B检修不一致
1376,110kV,110kV115备用线,智能组件柜,辅助设备,异常,,,PSCADA复归/告警,辅设备异常告警,是,115智能组件柜温控器超温报警,115智能组件柜温控器超温报警
1377,110kV,110kV115备用线,智能组件柜,辅助设备,异常,,,PSCADA复归/告警,辅设备异常告警,是,115智能组件柜温控器超湿报警,115智能组件柜温控器超湿报警
1378,110kV,110kV115备用线,智能组件柜,辅助设备,异常,,,PSCADA复归/告警,辅设备异常告警,是,115智能组件柜温控器故障报警,115智能组件柜温控器故障报警
1379,110kV,110kV116备用线,116间隔事故总,二次设备,事故,,,PSCADA复归/动作,保护事件,是,116间隔事故总,116间隔事故总
1380,110kV,110kV116备用线,116开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,116开关SF6气压低告警,116开关SF6气压低告警
1381,110kV,110kV116备用线,116开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,116开关SF6气压低闭锁,116开关SF6气压低闭锁
1382,110kV,110kV116备用线,116开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,116开关机构储能电机电源失电,116开关机构储能电机电源失电
1383,110kV,110kV116备用线,116开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,116开关机构交流空开断开报警,116开关机构交流空开断开报警
1384,110kV,110kV116备用线,116开关机构,辅助设备,异常,,,PSCADA已储能/未储能,主设备异常告警,是,116开关机构弹簧未储能,116开关机构弹簧未储能
1385,110kV,110kV116备用线,116开关机构,辅助设备,告知,,,PSCADA远方/就地,一般遥信,是,116开关机构就地控制,116开关机构就地控制
1386,110kV,110kV116备用线,116开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,116开关机构储能电机超时运转,116开关机构储能电机超时运转
1387,110kV,110kV116备用线,116开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,116116刀闸电机电源消失,116116刀闸电机电源消失
1388,110kV,110kV116备用线,116开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,116116刀闸控制电源消失,116116刀闸控制电源消失
1389,110kV,110kV116备用线,116开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,116刀闸机构加热器故障,116刀闸机构加热器故障
1390,110kV,110kV116备用线,116开关机构,辅助设备,告知,,,PSCADA远方/就地,一般遥信,是,116116刀闸就地控制,116116刀闸就地控制
1391,110kV,110kV116备用线,116开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,116-2/-27/-17刀闸气室SF6气压低告警,116-2/-27/-17刀闸气室SF6气压低告警
1392,110kV,110kV116备用线,116开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,116-4/-47刀闸气室SF6气压低告警,116-4/-47刀闸气室SF6气压低告警
1393,110kV,110kV116备用线,116开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,116断路器气室SF6气压低告警,116断路器气室SF6气压低告警
1394,110kV,110kV116备用线,116开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,116避雷器气室SF6气压低告警,116避雷器气室SF6气压低告警
1395,110kV,110kV116备用线,116开关机构,辅助设备,异常,,,PSCADA联锁/解锁,一般遥信,是,116开关汇控柜电气联锁解除,116开关汇控柜电气联锁解除
1396,110kV,110kV116备用线,116开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,116直流空开断开报警,116直流空开断开报警
1397,110kV,110kV116备用线,116开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,116可拆卸导体气室SF6气压低告警,116可拆卸导体气室SF6气压低告警
1398,110kV,110kV116备用线,116开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,116验电器故障,116验电器故障
1399,110kV,110kV116备用线,116开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,116线路侧无电,116线路侧无电
1400,110kV,110kV116备用线,116线路测保,二次设备,事故,,,PSCADA复归/动作,保护事件,是,116线路测保PRS-713A保护动作,116线路测保PRS-713A保护动作
1401,110kV,110kV116备用线,116线路测保,二次设备,事故,,,PSCADA复归/动作,保护事件,是,116线路测保PRS-713A主保护动作,116线路测保PRS-713A主保护动作
1402,110kV,110kV116备用线,116线路测保,二次设备,事故,,,PSCADA复归/动作,保护事件,是,116线路测保PRS-713A后备保护动作,116线路测保PRS-713A后备保护动作
1403,110kV,110kV116备用线,116线路测保,二次设备,事故,,,PSCADA复归/动作,保护事件,是,116线路测保PRS-713A电流Ⅰ段动作,116线路测保PRS-713A电流Ⅰ段动作
1404,110kV,110kV116备用线,116线路测保,二次设备,事故,,,PSCADA复归/动作,保护事件,是,116线路测保PRS-713A电流Ⅱ段动作,116线路测保PRS-713A电流Ⅱ段动作
1405,110kV,110kV116备用线,116线路测保,二次设备,事故,,,PSCADA复归/动作,保护事件,是,116线路测保PRS-713A电流Ⅲ段动作,116线路测保PRS-713A电流Ⅲ段动作
1406,110kV,110kV116备用线,116线路测保,二次设备,事故,,,PSCADA复归/动作,保护事件,是,116线路测保PRS-713A零序过流Ⅰ段动作,116线路测保PRS-713A零序过流Ⅰ段动作
1407,110kV,110kV116备用线,116线路测保,二次设备,事故,,,PSCADA复归/动作,保护事件,是,116线路测保PRS-713A零序过流Ⅱ段动作,116线路测保PRS-713A零序过流Ⅱ段动作
1408,110kV,110kV116备用线,116线路测保,二次设备,事故,,,PSCADA复归/动作,保护事件,是,116线路测保PRS-713A零序过流Ⅲ段保护动作,116线路测保PRS-713A零序过流Ⅲ段保护动作
1409,110kV,110kV116备用线,116线路测保,二次设备,事故,,,PSCADA复归/动作,保护事件,是,116线路测保PRS-713A零序过流Ⅳ段保护动作,116线路测保PRS-713A零序过流Ⅳ段保护动作
1410,110kV,110kV116备用线,116线路测保,二次设备,事故,,,PSCADA复归/动作,保护事件,是,116线路测保PRS-713A纵联差动保护动作,116线路测保PRS-713A纵联差动保护动作
1411,110kV,110kV116备用线,116线路测保,二次设备,事故,,,PSCADA复归/动作,保护事件,是,116线路测保PRS-713A相间距离Ⅰ段保护动作,116线路测保PRS-713A相间距离Ⅰ段保护动作
1412,110kV,110kV116备用线,116线路测保,二次设备,事故,,,PSCADA复归/动作,保护事件,是,116线路测保PRS-713A相间距离Ⅱ段保护动作,116线路测保PRS-713A相间距离Ⅱ段保护动作
1413,110kV,110kV116备用线,116线路测保,二次设备,事故,,,PSCADA复归/动作,保护事件,是,116线路测保PRS-713A相间距离Ⅲ段保护动作,116线路测保PRS-713A相间距离Ⅲ段保护动作
1414,110kV,110kV116备用线,116线路测保,二次设备,事故,,,PSCADA复归/动作,保护事件,是,116线路测保PRS-713A接地距离Ⅰ段保护动作,116线路测保PRS-713A接地距离Ⅰ段保护动作
1415,110kV,110kV116备用线,116线路测保,二次设备,事故,,,PSCADA复归/动作,保护事件,是,116线路测保PRS-713A接地距离Ⅱ段保护动作,116线路测保PRS-713A接地距离Ⅱ段保护动作
1416,110kV,110kV116备用线,116线路测保,二次设备,事故,,,PSCADA复归/动作,保护事件,是,116线路测保PRS-713A接地距离Ⅲ段保护动作,116线路测保PRS-713A接地距离Ⅲ段保护动作
1417,110kV,110kV116备用线,116线路测保,二次设备,事故,,,PSCADA复归/动作,保护事件,是,116线路测保PRS-713A距离加速保护动作,116线路测保PRS-713A距离加速保护动作
1418,110kV,110kV116备用线,116线路测保,二次设备,事故,,,PSCADA复归/动作,保护事件,是,116线路测保PRS-713A零序加速保护动作,116线路测保PRS-713A零序加速保护动作
1419,110kV,110kV116备用线,116线路测保,二次设备,事故,,,PSCADA复归/动作,保护事件,是,116线路测保PRS-713A重合闸动作,116线路测保PRS-713A重合闸动作
1420,110kV,110kV116备用线,116线路测保,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,116线路测保PRS-713ACT断线,116线路测保PRS-713ACT断线
1421,110kV,110kV116备用线,116线路测保,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,116线路测保PRS-713APT断线,116线路测保PRS-713APT断线
1422,110kV,110kV116备用线,116线路测保,二次设备,异常,,,PSCADA复归/告警,二次设备故障告警,是,116线路测保PRS-713A装置故障,116线路测保PRS-713A装置故障
1423,110kV,110kV116备用线,116线路测保,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,116线路测保PRS-713A装置异常,116线路测保PRS-713A装置异常
1424,110kV,110kV116备用线,116线路测保,二次设备,异常,,,PSCADA恢复/中断,二次设备故障告警,是,116线路测保PRS-713A通信中断,116线路测保PRS-713A通信中断
1425,110kV,110kV116备用线,116线路测保,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,116线路测保PRS-713A对时异常,116线路测保PRS-713A对时异常
1426,110kV,110kV116备用线,116线路测保,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,116线路测保PRS-713A保护通道异常,116线路测保PRS-713A保护通道异常
1427,110kV,110kV116备用线,116线路测保,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,116线路测保PRS-713A过负荷告警,116线路测保PRS-713A过负荷告警
1428,110kV,110kV116备用线,116线路测保,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,116线路测保PRS-713ASV总告警,116线路测保PRS-713ASV总告警
1429,110kV,110kV116备用线,116线路测保,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,116线路测保PRS-713AGOOSE总告警,116线路测保PRS-713AGOOSE总告警
1430,110kV,110kV116备用线,116线路测保,二次设备,告知,,,PSCADA远方/就地,一般遥信,是,116线路测保PRS-713A就地控制,116线路测保PRS-713A就地控制
1431,110kV,110kV116备用线,116线路测保,二次设备,告知,,,PSCADA远方/就地,一般遥信,是,116线路测保装置控制切至就地位置,116线路测保装置控制切至就地位置
1432,110kV,110kV116备用线,116线路测保,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,116线路测保PRS-713A检修不一致,116线路测保PRS-713A检修不一致
1433,110kV,110kV116备用线,116线路测保,二次设备,异常,,,PSCADA退出/投入,二次设备异常告警,是,116线路测保PRS-713A检修压板投入,116线路测保PRS-713A检修压板投入
1434,110kV,110kV116备用线,116线路测保,二次设备,异常,,,PSCADA放电/已充电,二次设备异常告警,是,116线路测保PRS-713A重合闸充电完成,116线路测保PRS-713A重合闸充电完成
1435,110kV,110kV116备用线,116线路测保,二次设备,变位,,,PSCADA退出/投入,软压板,是,116线路测保PRS-713A停用重合闸软压板投入,116线路测保PRS-713A停用重合闸软压板投入
1436,110kV,110kV116备用线,116合智一体A,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,116合智一体A异常,116合智一体A异常
1437,110kV,110kV116备用线,116合智一体A,二次设备,异常,,,PSCADA复归/告警,二次设备故障告警,是,116合智一体A故障,116合智一体A故障
1438,110kV,110kV116备用线,116合智一体A,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,116合智一体A控制回路断线,116合智一体A控制回路断线
1439,110kV,110kV116备用线,116合智一体A,二次设备,告知,,,PSCADA远方/就地,一般遥信,是,116合智一体A就地控制,116合智一体A就地控制
1440,110kV,110kV116备用线,116合智一体A,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,116合智一体A对时异常,116合智一体A对时异常
1441,110kV,110kV116备用线,116合智一体A,二次设备,异常,,,PSCADA退出/投入,二次设备异常告警,是,116合智一体A检修压板投入,116合智一体A检修压板投入
1442,110kV,110kV116备用线,116合智一体A,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,116合智一体AGOOSE总告警,116合智一体AGOOSE总告警
1443,110kV,110kV116备用线,116合智一体A,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,116合智一体ASV总告警,116合智一体ASV总告警
1444,110kV,110kV116备用线,116合智一体A,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,116合智一体A检修不一致,116合智一体A检修不一致
1445,110kV,110kV116备用线,116合智一体B,二次设备,异常,,,PSCBDB复归/告警,二次设备异常告警,是,116合智一体B异常,116合智一体B异常
1446,110kV,110kV116备用线,116合智一体B,二次设备,异常,,,PSCBDB复归/告警,二次设备故障告警,是,116合智一体B故障,116合智一体B故障
1447,110kV,110kV116备用线,116合智一体B,二次设备,异常,,,PSCBDB复归/告警,二次设备异常告警,是,116合智一体B对时异常,116合智一体B对时异常
1448,110kV,110kV116备用线,116合智一体B,二次设备,异常,,,PSCBDB退出/投入,二次设备异常告警,是,116合智一体B检修压板投入,116合智一体B检修压板投入
1449,110kV,110kV116备用线,116合智一体B,二次设备,异常,,,PSCBDB复归/告警,二次设备异常告警,是,116合智一体BGOOSE总告警,116合智一体BGOOSE总告警
1450,110kV,110kV116备用线,116合智一体B,二次设备,异常,,,PSCBDB复归/告警,二次设备异常告警,是,116合智一体BSV总告警,116合智一体BSV总告警
1451,110kV,110kV116备用线,116合智一体B,二次设备,异常,,,PSCBDB复归/告警,二次设备异常告警,是,116合智一体B检修不一致,116合智一体B检修不一致
1452,110kV,110kV116备用线,智能组件柜,辅助设备,异常,,,PSCADA复归/告警,辅设备异常告警,是,116智能组件柜温控器超温报警,116智能组件柜温控器超温报警
1453,110kV,110kV116备用线,智能组件柜,辅助设备,异常,,,PSCADA复归/告警,辅设备异常告警,是,116智能组件柜温控器超湿报警,116智能组件柜温控器超湿报警
1454,110kV,110kV116备用线,智能组件柜,辅助设备,异常,,,PSCADA复归/告警,辅设备异常告警,是,116智能组件柜温控器故障报警,116智能组件柜温控器故障报警
